matrix_name,rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
Global Rows: 10000, Global Cols: 10000, Total NNZ: 501174
Weak Scaling Mode: 10000 rows/proc, 50 nnz/row (avg)
synthetic_np1,0,1,0,0.000546455,0.000001192,501174,0,1002348
synthetic_np1,0,1,1,0.000538349,0.000000477,501174,0,1002348
synthetic_np1,0,1,2,0.000545979,0.000000477,501174,0,1002348
synthetic_np1,0,1,3,0.000538826,0.000000477,501174,0,1002348
synthetic_np1,0,1,4,0.000545979,0.000000477,501174,0,1002348
synthetic_np1,0,1,5,0.000544310,0.000000477,501174,0,1002348
synthetic_np1,0,1,6,0.000538111,0.000000477,501174,0,1002348
synthetic_np1,0,1,7,0.000545263,0.000000238,501174,0,1002348
synthetic_np1,0,1,8,0.000538826,0.000000715,501174,0,1002348
synthetic_np1,0,1,9,0.000544071,0.000000477,501174,0,1002348
Matrix_Name,Num_Processes,Ghost_Entries_Min,Ghost_Entries_Avg,Ghost_Entries_Max,Load_Imbalance_Ratio,System_P90_Time,Total_GFLOPs
synthetic_np1,1,0,0.00,0,1.0000,0.000546455,1.8343
Global Rows: 20000, Global Cols: 20000, Total NNZ: 1000809
Weak Scaling Mode: 10000 rows/proc, 50 nnz/row (avg)
synthetic_np2,0,2,0,0.000620604,0.000069857,499882,10000,999764
synthetic_np2,0,2,1,0.000597477,0.000059366,499882,10000,999764
synthetic_np2,0,2,2,0.000606775,0.000060797,499882,10000,999764
synthetic_np2,0,2,3,0.000597477,0.000059128,499882,10000,999764
synthetic_np2,0,2,4,0.000600815,0.000062704,499882,10000,999764
synthetic_np2,0,2,5,0.000602484,0.000057936,499882,10000,999764
synthetic_np2,0,2,6,0.000596523,0.000058413,499882,10000,999764
synthetic_np2,0,2,7,0.000601053,0.000056505,499882,10000,999764
synthetic_np2,0,2,8,0.000596285,0.000057936,499882,10000,999764
synthetic_np2,0,2,9,0.000602484,0.000063896,499882,10000,999764
synthetic_np2,1,2,0,0.000612736,0.000061750,500927,10000,1001854
synthetic_np2,1,2,1,0.000606060,0.000062227,500927,10000,1001854
synthetic_np2,1,2,2,0.000612736,0.000063419,500927,10000,1001854
