Rank 0: Reading matrix ../data/pdb1HYS.mtx...
Matrix type: matrix coordinate real symmetric
  Real: yes
  Complex: no
  Symmetric: yes
  Pattern: no
Matrix size: 36417 x 36417, NNZ (file): 2190591
Actual NNZ (after symmetry expansion): 4344765

matrix_name,rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
../data/pdb1HYS.mtx,0,128,0,1.572144747,1.572100163,34684,25652,69368
../data/pdb1HYS.mtx,0,128,1,1.585124254,1.585079193,34684,25652,69368
../data/pdb1HYS.mtx,0,128,2,1.593116522,1.593074083,34684,25652,69368
../data/pdb1HYS.mtx,0,128,3,1.583099604,1.583055735,34684,25652,69368
../data/pdb1HYS.mtx,0,128,4,1.835102558,1.835056543,34684,25652,69368
../data/pdb1HYS.mtx,0,128,5,2.109006405,2.108959675,34684,25652,69368
../data/pdb1HYS.mtx,0,128,6,1.586426973,1.586381674,34684,25652,69368
../data/pdb1HYS.mtx,0,128,7,1.583097458,1.583053589,34684,25652,69368
../data/pdb1HYS.mtx,0,128,8,1.571108341,1.571063280,34684,25652,69368
../data/pdb1HYS.mtx,0,128,9,1.583100319,1.583057165,34684,25652,69368
../data/pdb1HYS.mtx,1,128,0,1.319306612,1.319255829,34529,25693,69058
../data/pdb1HYS.mtx,1,128,1,1.297183275,1.297138453,34529,25693,69058
../data/pdb1HYS.mtx,1,128,2,1.318214655,1.318167686,34529,25693,69058
../data/pdb1HYS.mtx,1,128,3,1.583130360,1.583085775,34529,25693,69058
../data/pdb1HYS.mtx,1,128,4,1.586135626,1.586090326,34529,25693,69058
../data/pdb1HYS.mtx,1,128,5,1.834150553,1.834104538,34529,25693,69058
../data/pdb1HYS.mtx,1,128,6,1.328174353,1.328129053,34529,25693,69058
../data/pdb1HYS.mtx,1,128,7,1.323143721,1.323101997,34529,25693,69058
../data/pdb1HYS.mtx,1,128,8,1.340123415,1.340079069,34529,25693,69058
../data/pdb1HYS.mtx,1,128,9,1.583145618,1.583100080,34529,25693,69058
../data/pdb1HYS.mtx,2,128,0,1.297173500,1.297129869,34321,25535,68642
../data/pdb1HYS.mtx,2,128,1,1.319147110,1.319101810,34321,25535,68642
../data/pdb1HYS.mtx,2,128,2,1.320148945,1.320104837,34321,25535,68642
../data/pdb1HYS.mtx,2,128,3,1.319317341,1.319271326,34321,25535,68642
../data/pdb1HYS.mtx,2,128,4,1.597272873,1.597222090,34321,25535,68642
../data/pdb1HYS.mtx,2,128,5,1.849859476,1.849813461,34321,25535,68642
../data/pdb1HYS.mtx,2,128,6,1.724117994,1.724072695,34321,25535,68642
../data/pdb1HYS.mtx,2,128,7,1.323146582,1.323104620,34321,25535,68642
