--- Generated Synthetic Matrix (Block Distribution) ---
Global Rows: 160000, Global Cols: 160000, Total NNZ: 7998673
Weak Scaling Mode: 10000 rows/proc, 50 nnz/row (avg)
-----------------------------------------------------
matrix_name,rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
synthetic_np16,0,16,0,0.005553961,0.002877235,499904,143409,999808
synthetic_np16,0,16,1,0.005471230,0.002850294,499904,143409,999808
synthetic_np16,0,16,2,0.005454540,0.002778292,499904,143409,999808
synthetic_np16,0,16,3,0.005521297,0.002839565,499904,143409,999808
synthetic_np16,0,16,4,0.005521774,0.002909184,499904,143409,999808
synthetic_np16,0,16,5,0.005491972,0.002823591,499904,143409,999808
synthetic_np16,0,16,6,0.005486965,0.002772331,499904,143409,999808
synthetic_np16,0,16,7,0.005633116,0.002932072,499904,143409,999808
synthetic_np16,0,16,8,0.005432606,0.002794743,499904,143409,999808
synthetic_np16,0,16,9,0.005371809,0.002647400,499904,143409,999808
synthetic_np16,1,16,0,0.003825665,0.002410650,499913,143500,999826
synthetic_np16,1,16,1,0.003549814,0.002217531,499913,143500,999826
synthetic_np16,1,16,2,0.003557920,0.002302647,499913,143500,999826
synthetic_np16,1,16,3,0.003731728,0.002487659,499913,143500,999826
synthetic_np16,1,16,4,0.003596306,0.002385616,499913,143500,999826
synthetic_np16,1,16,5,0.003732204,0.002486467,499913,143500,999826
synthetic_np16,1,16,6,0.003460884,0.002263546,499913,143500,999826
synthetic_np16,1,16,7,0.003761530,0.002557755,499913,143500,999826
synthetic_np16,1,16,8,0.003575325,0.002407312,499913,143500,999826
synthetic_np16,1,16,9,0.003509045,0.002292633,499913,143500,999826
synthetic_np16,2,16,0,0.005553246,0.002909899,499909,143474,999818
synthetic_np16,2,16,1,0.005530357,0.002916813,499909,143474,999818
synthetic_np16,2,16,2,0.005474806,0.002841473,499909,143474,999818
synthetic_np16,2,16,3,0.005559206,0.002927303,499909,143474,999818
synthetic_np16,2,16,4,0.005532503,0.002932310,499909,143474,999818
synthetic_np16,2,16,5,0.005540848,0.002946854,499909,143474,999818
synthetic_np16,2,16,6,0.005535603,0.002880812,499909,143474,999818
synthetic_np16,2,16,7,0.005588055,0.002982855,499909,143474,999818
synthetic_np16,2,16,8,0.005458117,0.002801180,499909,143474,999818
synthetic_np16,2,16,9,0.005463839,0.002830267,499909,143474,999818
synthetic_np16,3,16,0,0.005507469,0.002931118,499415,143496,998830
synthetic_np16,3,16,1,0.005448341,0.002831697,499415,143496,998830
synthetic_np16,3,16,2,0.005484581,0.002841473,499415,143496,998830
synthetic_np16,3,16,3,0.005570889,0.002955198,499415,143496,998830
synthetic_np16,3,16,4,0.005472660,0.002860308,499415,143496,998830
synthetic_np16,3,16,5,0.005552530,0.002964497,499415,143496,998830
synthetic_np16,3,16,6,0.005543232,0.002916336,499415,143496,998830
synthetic_np16,3,16,7,0.005512476,0.002900124,499415,143496,998830
synthetic_np16,3,16,8,0.005482674,0.002896070,499415,143496,998830
synthetic_np16,3,16,9,0.005457401,0.002851009,499415,143496,998830
synthetic_np16,4,16,0,0.003539085,0.002175331,500228,143365,1000456
synthetic_np16,4,16,1,0.003683567,0.002381563,500228,143365,1000456
