Rank 0: Reading matrix ../data/pdb1HYS.mtx...
Matrix type: matrix coordinate real symmetric
  Real: yes
  Complex: no
  Symmetric: yes
  Pattern: no
Matrix size: 36417 x 36417, NNZ (file): 2190591
Actual NNZ (after symmetry expansion): 4344765

matrix_name,rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
../data/pdb1HYS.mtx,0,4,0,0.001592159,0.000185251,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,1,0.001579762,0.000186920,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,2,0.001585960,0.000183582,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,3,0.001577854,0.000186682,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,4,0.001590490,0.000184298,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,5,0.001577616,0.000173569,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,6,0.001590014,0.000186682,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,7,0.001590014,0.000184298,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,8,0.001591921,0.000182152,1085530,27312,2171060
../data/pdb1HYS.mtx,0,4,9,0.001587868,0.000176430,1085530,27312,2171060
../data/pdb1HYS.mtx,1,4,0,0.001534224,0.000187159,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,1,0.001425266,0.000190973,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,2,0.001410723,0.000190020,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,3,0.001422405,0.000185251,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,4,0.001407623,0.000190020,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,5,0.001394033,0.000172615,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,6,0.001400948,0.000190735,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,7,0.001376152,0.000178576,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,8,0.001392126,0.000184536,1085754,27313,2171508
../data/pdb1HYS.mtx,1,4,9,0.001402140,0.000193834,1085754,27313,2171508
../data/pdb1HYS.mtx,2,4,0,0.001636028,0.000191689,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,1,0.001621962,0.000197411,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,2,0.001608372,0.000188351,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,3,0.001598597,0.000191212,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,4,0.001611471,0.000195980,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,5,0.001582384,0.000177622,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,6,0.001604319,0.000196457,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,7,0.001600504,0.000184536,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,8,0.001595974,0.000191212,1086583,27313,2173166
../data/pdb1HYS.mtx,2,4,9,0.001603127,0.000192404,1086583,27313,2173166
../data/pdb1HYS.mtx,3,4,0,0.001496315,0.000169754,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,1,0.001409531,0.000177383,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,2,0.001403570,0.000180483,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,3,0.001417637,0.000178099,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,4,0.001398325,0.000175238,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,5,0.001397610,0.000176191,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,6,0.001384497,0.000177622,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,7,0.001377106,0.000175953,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,8,0.001379490,0.000172138,1086898,27313,2173796
../data/pdb1HYS.mtx,3,4,9,0.001385450,0.000174761,1086898,27313,2173796


=== SUMMARY METRICS TABLE ===
Matrix_Name,Num_Processes,Ghost_Entries_Min,Ghost_Entries_Avg,Ghost_Entries_Max,Load_Imbalance_Ratio,System_P90_Time,Total_GFLOPs
../data/pdb1HYS.mtx,4,27312,27312.75,27313,1.0007,0.001636028,5.3114
=============================
