Rank 0: Reading matrix ../data/bcsstk14.mtx...
Matrix type: matrix coordinate real symmetric
  Real: yes
  Complex: no
  Symmetric: yes
  Pattern: no
Matrix size: 1806 x 1806, NNZ (file): 32630
Actual NNZ (after symmetry expansion): 63454

matrix_name,rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
../data/bcsstk14.mtx,0,128,0,1.574071646,1.574069262,547,462,1094
../data/bcsstk14.mtx,0,128,1,1.587014914,1.587012768,547,462,1094
../data/bcsstk14.mtx,0,128,2,1.587021112,1.587018490,547,462,1094
../data/bcsstk14.mtx,0,128,3,1.571998835,1.571996212,547,462,1094
../data/bcsstk14.mtx,0,128,4,1.583627939,1.583625793,547,462,1094
../data/bcsstk14.mtx,0,128,5,1.591041803,1.591039181,547,462,1094
../data/bcsstk14.mtx,0,128,6,1.590026855,1.590024471,547,462,1094
../data/bcsstk14.mtx,0,128,7,1.590023279,1.590020895,547,462,1094
../data/bcsstk14.mtx,0,128,8,1.593032598,1.593030214,547,462,1094
../data/bcsstk14.mtx,0,128,9,1.856994629,1.856992722,547,462,1094
../data/bcsstk14.mtx,1,128,0,1.574086905,1.574084282,533,449,1066
../data/bcsstk14.mtx,1,128,1,1.568049192,1.568046570,533,449,1066
../data/bcsstk14.mtx,1,128,2,1.587030172,1.587028027,533,449,1066
../data/bcsstk14.mtx,1,128,3,1.594065905,1.594063520,533,449,1066
../data/bcsstk14.mtx,1,128,4,1.577018499,1.577014208,533,449,1066
../data/bcsstk14.mtx,1,128,5,1.734031439,1.734029293,533,449,1066
../data/bcsstk14.mtx,1,128,6,1.579022169,1.579020023,533,449,1066
../data/bcsstk14.mtx,1,128,7,1.568031311,1.568028927,533,449,1066
../data/bcsstk14.mtx,1,128,8,1.321749687,1.321745396,533,449,1066
../data/bcsstk14.mtx,1,128,9,1.584037304,1.584035158,533,449,1066
../data/bcsstk14.mtx,2,128,0,1.585084915,1.585082293,539,443,1078
../data/bcsstk14.mtx,2,128,1,1.590034962,1.590032578,539,443,1078
../data/bcsstk14.mtx,2,128,2,1.586032391,1.586030006,539,443,1078
../data/bcsstk14.mtx,2,128,3,1.583051920,1.583048582,539,443,1078
../data/bcsstk14.mtx,2,128,4,1.592010260,1.592006683,539,443,1078
../data/bcsstk14.mtx,2,128,5,1.580035686,1.580033064,539,443,1078
../data/bcsstk14.mtx,2,128,6,1.590039730,1.590037346,539,443,1078
../data/bcsstk14.mtx,2,128,7,1.568036079,1.568033934,539,443,1078
../data/bcsstk14.mtx,2,128,8,1.576043129,1.576040983,539,443,1078
../data/bcsstk14.mtx,2,128,9,1.590765715,1.590763569,539,443,1078
../data/bcsstk14.mtx,3,128,0,1.334082603,1.334080219,543,441,1086
../data/bcsstk14.mtx,3,128,1,1.311030626,1.311028481,543,441,1086
../data/bcsstk14.mtx,3,128,2,1.323046446,1.323044300,543,441,1086
../data/bcsstk14.mtx,3,128,3,1.330058336,1.330055237,543,441,1086
../data/bcsstk14.mtx,3,128,4,1.306009531,1.306005001,543,441,1086
../data/bcsstk14.mtx,3,128,5,1.316049099,1.316046953,543,441,1086
../data/bcsstk14.mtx,3,128,6,1.323033571,1.323031187,543,441,1086
../data/bcsstk14.mtx,3,128,7,1.316036940,1.316034555,543,441,1086
../data/bcsstk14.mtx,3,128,8,1.319038868,1.319036722,543,441,1086
../data/bcsstk14.mtx,3,128,9,1.518030882,1.518028975,543,441,1086
../data/bcsstk14.mtx,4,128,0,1.596079826,1.596077919,531,458,1062
../data/bcsstk14.mtx,4,128,1,1.590026379,1.590024471,531,458,1062
../data/bcsstk14.mtx,4,128,2,1.575039148,1.575037241,531,458,1062
../data/bcsstk14.mtx,4,128,3,1.583045721,1.583043337,531,458,1062
../data/bcsstk14.mtx,4,128,4,1.591983795,1.591981173,531,458,1062
../data/bcsstk14.mtx,4,128,5,1.396755695,1.396753311,531,458,1062
../data/bcsstk14.mtx,4,128,6,1.323065281,1.323061943,531,458,1062
