Rank 0: Reading matrix ../data/torso1.mtx...
Matrix type: matrix coordinate real general
  Real: yes
  Complex: no
  Symmetric: no
  Pattern: no
Matrix size: 116158 x 116158, NNZ (file): 8516500
Actual NNZ (after symmetry expansion): 8516500

matrix_name,rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
../data/torso1.mtx,0,8,0,0.001914263,0.000439405,1065544,53841,2131088
../data/torso1.mtx,0,8,1,0.001848459,0.000380754,1065544,53841,2131088
../data/torso1.mtx,0,8,2,0.001866341,0.000414610,1065544,53841,2131088
../data/torso1.mtx,0,8,3,0.001828671,0.000369310,1065544,53841,2131088
../data/torso1.mtx,0,8,4,0.001881838,0.000421762,1065544,53841,2131088
../data/torso1.mtx,0,8,5,0.001877069,0.000424385,1065544,53841,2131088
../data/torso1.mtx,0,8,6,0.001872778,0.000411749,1065544,53841,2131088
../data/torso1.mtx,0,8,7,0.001883507,0.000425816,1065544,53841,2131088
../data/torso1.mtx,0,8,8,0.001898050,0.000447989,1065544,53841,2131088
../data/torso1.mtx,0,8,9,0.001903534,0.000441790,1065544,53841,2131088
../data/torso1.mtx,1,8,0,0.001944542,0.000490189,1065545,53658,2131090
../data/torso1.mtx,1,8,1,0.001842976,0.000468493,1065545,53658,2131090
../data/torso1.mtx,1,8,2,0.001819849,0.000457764,1065545,53658,2131090
../data/torso1.mtx,1,8,3,0.001846552,0.000488043,1065545,53658,2131090
../data/torso1.mtx,1,8,4,0.001848459,0.000465870,1065545,53658,2131090
../data/torso1.mtx,1,8,5,0.001839876,0.000487804,1065545,53658,2131090
../data/torso1.mtx,1,8,6,0.001810551,0.000452518,1065545,53658,2131090
../data/torso1.mtx,1,8,7,0.001828432,0.000467300,1065545,53658,2131090
../data/torso1.mtx,1,8,8,0.001856565,0.000499249,1065545,53658,2131090
../data/torso1.mtx,1,8,9,0.001838446,0.000484467,1065545,53658,2131090
../data/torso1.mtx,2,8,0,0.002912283,0.000488281,1067835,53338,2135670
../data/torso1.mtx,2,8,1,0.002745628,0.000482321,1067835,53338,2135670
../data/torso1.mtx,2,8,2,0.002640009,0.000433207,1067835,53338,2135670
../data/torso1.mtx,2,8,3,0.002615690,0.000415087,1067835,53338,2135670
../data/torso1.mtx,2,8,4,0.002656460,0.000503302,1067835,53338,2135670
../data/torso1.mtx,2,8,5,0.002642155,0.000480175,1067835,53338,2135670
../data/torso1.mtx,2,8,6,0.002593517,0.000456333,1067835,53338,2135670
../data/torso1.mtx,2,8,7,0.002515793,0.000442028,1067835,53338,2135670
../data/torso1.mtx,2,8,8,0.002560377,0.000466347,1067835,53338,2135670
../data/torso1.mtx,2,8,9,0.002602100,0.000468016,1067835,53338,2135670
../data/torso1.mtx,3,8,0,0.002936363,0.000553846,1063253,53486,2126506
../data/torso1.mtx,3,8,1,0.002686501,0.000442743,1063253,53486,2126506
../data/torso1.mtx,3,8,2,0.002666712,0.000477791,1063253,53486,2126506
../data/torso1.mtx,3,8,3,0.002615452,0.000453949,1063253,53486,2126506
../data/torso1.mtx,3,8,4,0.002629042,0.000506878,1063253,53486,2126506
../data/torso1.mtx,3,8,5,0.002637386,0.000498533,1063253,53486,2126506
../data/torso1.mtx,3,8,6,0.002687216,0.000478745,1063253,53486,2126506
../data/torso1.mtx,3,8,7,0.002634764,0.000473022,1063253,53486,2126506
../data/torso1.mtx,3,8,8,0.002650738,0.000486851,1063253,53486,2126506
../data/torso1.mtx,3,8,9,0.002700806,0.000491142,1063253,53486,2126506
../data/torso1.mtx,4,8,0,0.002046824,0.000551224,1063254,53739,2126508
../data/torso1.mtx,4,8,1,0.001971245,0.000478983,1063254,53739,2126508
../data/torso1.mtx,4,8,2,0.001928091,0.000466824,1063254,53739,2126508
../data/torso1.mtx,4,8,3,0.001897812,0.000434160,1063254,53739,2126508
../data/torso1.mtx,4,8,4,0.001925707,0.000463963,1063254,53739,2126508
../data/torso1.mtx,4,8,5,0.001902103,0.000446320,1063254,53739,2126508
../data/torso1.mtx,4,8,6,0.001922131,0.000465393,1063254,53739,2126508
../data/torso1.mtx,4,8,7,0.001938105,0.000478745,1063254,53739,2126508
../data/torso1.mtx,4,8,8,0.001942396,0.000488520,1063254,53739,2126508
../data/torso1.mtx,4,8,9,0.001895666,0.000439882,1063254,53739,2126508
../data/torso1.mtx,5,8,0,0.001889467,0.000550747,1066503,53547,2133006
../data/torso1.mtx,5,8,1,0.001707315,0.000439644,1066503,53547,2133006
../data/torso1.mtx,5,8,2,0.001694441,0.000440836,1066503,53547,2133006
../data/torso1.mtx,5,8,3,0.001689434,0.000438929,1066503,53547,2133006
../data/torso1.mtx,5,8,4,0.001704454,0.000458479,1066503,53547,2133006
../data/torso1.mtx,5,8,5,0.001667261,0.000421762,1066503,53547,2133006
../data/torso1.mtx,5,8,6,0.001668215,0.000419378,1066503,53547,2133006
../data/torso1.mtx,5,8,7,0.001702309,0.000455618,1066503,53547,2133006
../data/torso1.mtx,5,8,8,0.001734018,0.000483751,1066503,53547,2133006
../data/torso1.mtx,5,8,9,0.001719952,0.000469446,1066503,53547,2133006
../data/torso1.mtx,6,8,0,0.002881289,0.000465393,1062281,53269,2124562
../data/torso1.mtx,6,8,1,0.002704382,0.000458956,1062281,53269,2124562
../data/torso1.mtx,6,8,2,0.002673864,0.000476599,1062281,53269,2124562
../data/torso1.mtx,6,8,3,0.002623558,0.000472307,1062281,53269,2124562
../data/torso1.mtx,6,8,4,0.002599239,0.000470638,1062281,53269,2124562
../data/torso1.mtx,6,8,5,0.002560139,0.000418425,1062281,53269,2124562
../data/torso1.mtx,6,8,6,0.002563715,0.000449657,1062281,53269,2124562
../data/torso1.mtx,6,8,7,0.002636909,0.000482321,1062281,53269,2124562
../data/torso1.mtx,6,8,8,0.002626896,0.000441551,1062281,53269,2124562
../data/torso1.mtx,6,8,9,0.002636433,0.000428438,1062281,53269,2124562
../data/torso1.mtx,7,8,0,0.002824068,0.000469923,1062285,53496,2124570
../data/torso1.mtx,7,8,1,0.002683401,0.000478983,1062285,53496,2124570
../data/torso1.mtx,7,8,2,0.002647877,0.000443697,1062285,53496,2124570
../data/torso1.mtx,7,8,3,0.002666235,0.000494480,1062285,53496,2124570
../data/torso1.mtx,7,8,4,0.002657652,0.000464439,1062285,53496,2124570
../data/torso1.mtx,7,8,5,0.002648354,0.000436544,1062285,53496,2124570
../data/torso1.mtx,7,8,6,0.002615929,0.000409603,1062285,53496,2124570
../data/torso1.mtx,7,8,7,0.002640486,0.000472069,1062285,53496,2124570
../data/torso1.mtx,7,8,8,0.002683401,0.000510693,1062285,53496,2124570
../data/torso1.mtx,7,8,9,0.002681494,0.000478983,1062285,53496,2124570


=== SUMMARY METRICS TABLE ===
Matrix_Name,Num_Processes,Ghost_Entries_Min,Ghost_Entries_Avg,Ghost_Entries_Max,Load_Imbalance_Ratio,System_P90_Time,Total_GFLOPs
../data/torso1.mtx,8,53269,53546.75,53841,1.0031,0.002936363,5.8007
=============================
